Name,Number,Name,Red,Green,Blue,LValue,AValue,BValue,Reflectance400,Reflectance410,Reflectance420,Reflectance430,Reflectance440,Reflectance450,Reflectance460,Reflectance470,Reflectance480,Reflectance490,Reflectance500,Reflectance510,Reflectance520,Reflectance530,Reflectance540,Reflectance550,Reflectance560,Reflectance570,Reflectance580,Reflectance590,Reflectance600,Reflectance610,Reflectance620,Reflectance630,Reflectance640,Reflectance650,Reflectance660,Reflectance670,Reflectance680,Reflectance690,Reflectance700
VOC 2014,PPG1172-1,SNOW STORM,238,237,232,93.79447164,-0.09440467,1.59380321,0.402083000000000,0.667702000000000,0.787912000000000,0.818494000000000,0.829154000000000,0.836300000000000,0.842885000000000,0.847034000000000,0.849681000000000,0.850450000000000,0.850703000000000,0.848888000000000,0.845241000000000,0.843396000000000,0.842911000000000,0.843025000000000,0.842528000000000,0.842787000000000,0.847896000000000,0.854649000000000,0.857508000000000,0.858012000000000,0.858019000000000,0.860470000000000,0.868676000000000,0.879271000000000,0.886789000000000,0.888899000000000,0.889336000000000,0.887497000000000,0.875038000000000
VOC 2014,PPG1172-2,WINTER MORN,233,233,234,92.29121749,0.87310845,-1.40640524,0.405555000000000,0.676262000000000,0.799264000000000,0.830342000000000,0.839417000000000,0.843913000000000,0.848104000000000,0.849787000000000,0.848336000000000,0.842107000000000,0.835097000000000,0.824741000000000,0.811690000000000,0.801243000000000,0.798134000000000,0.796801000000000,0.794838000000000,0.794270000000000,0.803236000000000,0.816936000000000,0.827100000000000,0.826706000000000,0.824736000000000,0.825114000000000,0.836145000000000,0.854498000000000,0.870559000000000,0.880620000000000,0.884353000000000,0.883625000000000,0.873773000000000
VOC 2014,PPG1172-3,JAM SESSION,213,209,214,84.30099599,2.50281080,-2.88325760,0.412487000000000,0.620976000000000,0.682857000000000,0.690609000000000,0.688422000000000,0.686848000000000,0.683447000000000,0.679925000000000,0.673780000000000,0.666055000000000,0.659998000000000,0.651371000000000,0.640515000000000,0.627110000000000,0.622753000000000,0.625280000000000,0.626988000000000,0.630682000000000,0.646965000000000,0.662592000000000,0.668889000000000,0.670962000000000,0.670181000000000,0.668781000000000,0.666579000000000,0.665715000000000,0.664045000000000,0.660609000000000,0.657475000000000,0.650062000000000,0.639626000000000
VOC 2014,PPG1172-4,ASH GROVE,184,180,190,73.99524032,3.62263839,-5.27078885,0.354256000000000,0.499833000000000,0.531629000000000,0.532853000000000,0.527512000000000,0.522476000000000,0.515654000000000,0.509665000000000,0.499938000000000,0.490738000000000,0.483768000000000,0.471965000000000,0.459263000000000,0.450962000000000,0.447516000000000,0.441988000000000,0.438136000000000,0.447521000000000,0.468890000000000,0.484243000000000,0.488991000000000,0.489614000000000,0.487680000000000,0.485274000000000,0.482631000000000,0.481466000000000,0.478768000000000,0.475068000000000,0.471043000000000,0.464026000000000,0.454022000000000
VOC 2014,PPG1172-5,TIN LIZZIE,144,139,151,58.78519016,4.37860520,-6.05103446,0.260833000000000,0.315059000000000,0.320017000000000,0.319355000000000,0.315031000000000,0.310400000000000,0.305571000000000,0.301479000000000,0.294970000000000,0.287722000000000,0.281246000000000,0.274257000000000,0.264107000000000,0.252366000000000,0.247937000000000,0.247754000000000,0.249086000000000,0.251701000000000,0.265439000000000,0.280370000000000,0.287070000000000,0.288587000000000,0.287964000000000,0.285903000000000,0.283408000000000,0.281773000000000,0.279101000000000,0.275761000000000,0.272195000000000,0.267546000000000,0.262820000000000
VOC 2014,PPG1172-6,SILVERADO,105,101,113,43.58869793,4.30637824,-6.74877210,0.160206000000000,0.173689000000000,0.174599000000000,0.172265000000000,0.169513000000000,0.165774000000000,0.161876000000000,0.158792000000000,0.154401000000000,0.149366000000000,0.145265000000000,0.140614000000000,0.133672000000000,0.126178000000000,0.123315000000000,0.122901000000000,0.123516000000000,0.124803000000000,0.132760000000000,0.141987000000000,0.145815000000000,0.147043000000000,0.146730000000000,0.145312000000000,0.143947000000000,0.143028000000000,0.141288000000000,0.139175000000000,0.137025000000000,0.135252000000000,0.133466000000000
VOC 2014,PPG1172-7,BLACKBERRY,72,68,83,29.85716556,5.36882845,-8.85798077,0.091202000000000,0.095215000000000,0.095233000000000,0.093210000000000,0.090463000000000,0.086059000000000,0.081863000000000,0.079326000000000,0.076242000000000,0.072231000000000,0.067464000000000,0.063000000000000,0.058518000000000,0.055701000000000,0.054706000000000,0.054234000000000,0.054578000000000,0.055781000000000,0.059829000000000,0.064511000000000,0.066724000000000,0.066736000000000,0.065947000000000,0.065685000000000,0.067106000000000,0.071025000000000,0.075918000000000,0.078306000000000,0.078473000000000,0.076807000000000,0.074538000000000
VOC 2014,PPG1173-1,VIOLET ECHO,222,223,227,88.85449543,0.72643898,-2.92179303,0.395696000000000,0.648489000000000,0.753598000000000,0.775974000000000,0.781017000000000,0.784446000000000,0.787635000000000,0.789113000000000,0.788322000000000,0.782314000000000,0.772176000000000,0.758447000000000,0.741591000000000,0.726772000000000,0.720997000000000,0.719513000000000,0.715892000000000,0.715106000000000,0.721367000000000,0.736556000000000,0.747777000000000,0.748243000000000,0.739703000000000,0.739923000000000,0.747325000000000,0.764879000000000,0.782498000000000,0.794418000000000,0.800943000000000,0.799832000000000,0.792040000000000
VOC 2014,PPG1173-2,FEBRUARY FROST,223,223,225,88.74404130,0.97996506,-2.08412564,0.396864000000000,0.643726000000000,0.740547000000000,0.762254000000000,0.767803000000000,0.772023000000000,0.775039000000000,0.775503000000000,0.772858000000000,0.766052000000000,0.757156000000000,0.746627000000000,0.734968000000000,0.725393000000000,0.721952000000000,0.721435000000000,0.718963000000000,0.718078000000000,0.722537000000000,0.735596000000000,0.746988000000000,0.747281000000000,0.742815000000000,0.745060000000000,0.754385000000000,0.773707000000000,0.792141000000000,0.802797000000000,0.807168000000000,0.806088000000000,0.796926000000000
VOC 2014,PPG1173-3,FROSTED LILAC,210,210,218,84.49581167,1.68568405,-4.61421459,0.389825000000000,0.616533000000000,0.696469000000000,0.709713000000000,0.710472000000000,0.712374000000000,0.711785000000000,0.711591000000000,0.708357000000000,0.699792000000000,0.687435000000000,0.670580000000000,0.651889000000000,0.635147000000000,0.628738000000000,0.626729000000000,0.621529000000000,0.621627000000000,0.629933000000000,0.648732000000000,0.663529000000000,0.664042000000000,0.657600000000000,0.655356000000000,0.664668000000000,0.685163000000000,0.705009000000000,0.717202000000000,0.723805000000000,0.719651000000000,0.711177000000000
VOC 2014,PPG1173-4,SILVERBERRY,189,189,199,76.85925503,2.30144041,-5.98626235,0.365536000000000,0.534142000000000,0.576900000000000,0.581229000000000,0.579793000000000,0.577925000000000,0.574913000000000,0.574405000000000,0.572088000000000,0.565195000000000,0.552958000000000,0.536374000000000,0.515662000000000,0.495975000000000,0.488559000000000,0.486448000000000,0.483342000000000,0.483513000000000,0.492692000000000,0.512837000000000,0.527888000000000,0.528583000000000,0.522449000000000,0.519054000000000,0.526115000000000,0.542846000000000,0.559100000000000,0.568133000000000,0.571939000000000,0.567547000000000,0.559716000000000
VOC 2014,PPG1173-5,PURPLE SURF,153,152,168,63.28384886,3.95806157,-9.10099907,0.297299000000000,0.381403000000000,0.394810000000000,0.396177000000000,0.393305000000000,0.389958000000000,0.386720000000000,0.386657000000000,0.385245000000000,0.378595000000000,0.363919000000000,0.344389000000000,0.320618000000000,0.299126000000000,0.291526000000000,0.288634000000000,0.285696000000000,0.286441000000000,0.296091000000000,0.318469000000000,0.337053000000000,0.340274000000000,0.331542000000000,0.327556000000000,0.336530000000000,0.358846000000000,0.382454000000000,0.398355000000000,0.407686000000000,0.404338000000000,0.401035000000000
VOC 2014,PPG1173-6,PLUM SHADE,117,118,138,50.16829503,4.62494374,-11.84654254,0.217350000000000,0.253454000000000,0.257724000000000,0.258091000000000,0.255914000000000,0.252287000000000,0.248783000000000,0.247392000000000,0.244461000000000,0.235266000000000,0.220493000000000,0.204046000000000,0.185415000000000,0.170173000000000,0.164708000000000,0.162340000000000,0.160738000000000,0.160919000000000,0.166644000000000,0.181887000000000,0.195072000000000,0.195266000000000,0.190116000000000,0.186950000000000,0.194783000000000,0.213990000000000,0.235217000000000,0.250380000000000,0.260045000000000,0.259599000000000,0.259419000000000
VOC 2014,PPG1173-7,MAGIC SPELL,81,82,101,35.35226989,4.86029961,-11.96160946,0.113738000000000,0.124048000000000,0.128257000000000,0.130831000000000,0.132140000000000,0.131771000000000,0.129282000000000,0.125363000000000,0.118367000000000,0.110053000000000,0.103353000000000,0.096966000000000,0.087602000000000,0.078941000000000,0.075628000000000,0.074096000000000,0.073080000000000,0.073172000000000,0.076783000000000,0.083543000000000,0.086797000000000,0.088494000000000,0.090111000000000,0.094719000000000,0.101120000000000,0.107332000000000,0.109289000000000,0.107674000000000,0.100335000000000,0.097037000000000,0.097034000000000
VOC 2014,PPG1174-1,ORCHID BLOSSOM,227,226,227,90.03947612,0.94840349,-0.90276349,0.399461000000000,0.647761000000000,0.746152000000000,0.769377000000000,0.778688000000000,0.785191000000000,0.790300000000000,0.792618000000000,0.791733000000000,0.787909000000000,0.780654000000000,0.771554000000000,0.760326000000000,0.751264000000000,0.749590000000000,0.749310000000000,0.747826000000000,0.747824000000000,0.753512000000000,0.768079000000000,0.779874000000000,0.779624000000000,0.775062000000000,0.775810000000000,0.789936000000000,0.811506000000000,0.830682000000000,0.841185000000000,0.846916000000000,0.846045000000000,0.837013000000000
VOC 2014,PPG1174-2,VIOLET WHIMSEY,217,215,221,86.31456594,2.08655696,-3.48329266,0.394883000000000,0.632075000000000,0.718900000000000,0.734198000000000,0.735942000000000,0.738016000000000,0.736908000000000,0.735175000000000,0.729590000000000,0.720094000000000,0.710772000000000,0.699032000000000,0.684725000000000,0.669165000000000,0.663005000000000,0.662977000000000,0.661699000000000,0.661204000000000,0.673866000000000,0.692664000000000,0.705092000000000,0.707383000000000,0.705408000000000,0.705730000000000,0.710187000000000,0.720852000000000,0.729596000000000,0.733204000000000,0.735650000000000,0.730703000000000,0.719930000000000
VOC 2014,PPG1174-3,SILVER CHALICE,204,201,209,81.43602932,2.76840262,-4.29037153,0.382973000000000,0.585613000000000,0.645708000000000,0.652012000000000,0.649592000000000,0.647057000000000,0.642681000000000,0.638789000000000,0.631161000000000,0.621651000000000,0.613880000000000,0.603643000000000,0.589765000000000,0.574241000000000,0.568221000000000,0.568503000000000,0.568191000000000,0.569357000000000,0.585880000000000,0.604265000000000,0.613441000000000,0.615598000000000,0.614496000000000,0.613864000000000,0.613879000000000,0.615498000000000,0.616231000000000,0.615094000000000,0.612805000000000,0.605028000000000,0.594999000000000
VOC 2014,PPG1174-4,CLOUDBERRY,184,180,193,74.03734579,3.89494555,-6.65493951,0.357808000000000,0.511374000000000,0.546718000000000,0.547780000000000,0.542610000000000,0.537193000000000,0.530348000000000,0.524224000000000,0.513988000000000,0.502504000000000,0.492286000000000,0.480142000000000,0.464152000000000,0.447914000000000,0.441303000000000,0.439654000000000,0.439055000000000,0.441145000000000,0.459740000000000,0.479355000000000,0.489208000000000,0.490700000000000,0.489330000000000,0.488111000000000,0.487818000000000,0.488971000000000,0.488811000000000,0.485986000000000,0.482486000000000,0.475522000000000,0.465758000000000
VOC 2014,PPG1174-5,SMOKY GRAPE,152,146,165,61.57703683,6.53964431,-9.83656271,0.294295000000000,0.373950000000000,0.385227000000000,0.385301000000000,0.381301000000000,0.375975000000000,0.368916000000000,0.363123000000000,0.353516000000000,0.341279000000000,0.328773000000000,0.314561000000000,0.294134000000000,0.273144000000000,0.265749000000000,0.265126000000000,0.265471000000000,0.266879000000000,0.285877000000000,0.311937000000000,0.328276000000000,0.332953000000000,0.331035000000000,0.329160000000000,0.329949000000000,0.335288000000000,0.338663000000000,0.339157000000000,0.338280000000000,0.333925000000000,0.327516000000000
VOC 2014,PPG1174-6,PURPLE RAIN,112,109,134,47.04477978,7.01452628,-13.79105586,0.209320000000000,0.242172000000000,0.245486000000000,0.244625000000000,0.241057000000000,0.235626000000000,0.228355000000000,0.221638000000000,0.210474000000000,0.196506000000000,0.183420000000000,0.171085000000000,0.156640000000000,0.144151000000000,0.139887000000000,0.138370000000000,0.137925000000000,0.138224000000000,0.147405000000000,0.162117000000000,0.173178000000000,0.174051000000000,0.171129000000000,0.170138000000000,0.173626000000000,0.183541000000000,0.192959000000000,0.197505000000000,0.199418000000000,0.198245000000000,0.196732000000000
VOC 2014,PPG1174-7,ROYAL INDIGO,75,69,96,30.94433378,9.02061707,-15.42722648,0.094852000000000,0.106391000000000,0.113415000000000,0.119732000000000,0.124016000000000,0.122278000000000,0.113901000000000,0.104863000000000,0.092659000000000,0.080818000000000,0.073223000000000,0.067520000000000,0.061350000000000,0.057033000000000,0.055969000000000,0.055438000000000,0.055432000000000,0.056198000000000,0.059269000000000,0.064611000000000,0.067674000000000,0.069446000000000,0.071154000000000,0.076506000000000,0.085557000000000,0.098035000000000,0.107593000000000,0.105750000000000,0.097843000000000,0.093052000000000,0.093680000000000
VOC 2014,PPG1175-1,VIOLET HUSH,229,227,229,90.42053945,1.23450806,-1.52201711,0.402110000000000,0.659165000000000,0.765511000000000,0.790007000000000,0.797597000000000,0.801752000000000,0.805691000000000,0.807143000000000,0.805180000000000,0.799669000000000,0.791300000000000,0.781396000000000,0.769030000000000,0.758145000000000,0.755083000000000,0.755056000000000,0.753515000000000,0.752397000000000,0.760913000000000,0.776439000000000,0.789188000000000,0.789548000000000,0.785899000000000,0.788744000000000,0.799162000000000,0.818968000000000,0.837577000000000,0.847467000000000,0.851438000000000,0.851130000000000,0.842393000000000
VOC 2014,PPG1175-2,PALE ORCHID,220,220,227,88.05047982,1.67632460,-4.05497662,0.397636000000000,0.651323000000000,0.754840000000000,0.775700000000000,0.779112000000000,0.781859000000000,0.783443000000000,0.784091000000000,0.782632000000000,0.774324000000000,0.760969000000000,0.743523000000000,0.722334000000000,0.703928000000000,0.696961000000000,0.695351000000000,0.691428000000000,0.691354000000000,0.700334000000000,0.721592000000000,0.738120000000000,0.741306000000000,0.731471000000000,0.732491000000000,0.742473000000000,0.765185000000000,0.787780000000000,0.801876000000000,0.809229000000000,0.809036000000000,0.800783000000000
VOC 2014,PPG1175-3,LAVENDER HAZE,209,209,220,84.26607020,2.21374957,-5.81102927,0.394017000000000,0.623904000000000,0.704851000000000,0.720518000000000,0.722395000000000,0.724898000000000,0.723960000000000,0.721233000000000,0.712330000000000,0.698378000000000,0.683742000000000,0.664343000000000,0.644210000000000,0.628931000000000,0.623023000000000,0.618830000000000,0.611331000000000,0.613528000000000,0.629863000000000,0.649722000000000,0.662103000000000,0.661916000000000,0.651437000000000,0.648199000000000,0.655116000000000,0.671432000000000,0.687173000000000,0.696719000000000,0.704792000000000,0.701059000000000,0.697794000000000
VOC 2014,PPG1175-4,WILD LILAC,188,186,204,76.25326728,4.31285439,-9.59619881,0.374745000000000,0.560104000000000,0.611741000000000,0.617177000000000,0.614537000000000,0.611298000000000,0.604117000000000,0.596654000000000,0.582554000000000,0.563341000000000,0.543506000000000,0.523107000000000,0.500013000000000,0.478714000000000,0.471123000000000,0.469451000000000,0.466862000000000,0.468252000000000,0.479261000000000,0.502709000000000,0.521517000000000,0.524907000000000,0.515779000000000,0.512192000000000,0.521161000000000,0.542672000000000,0.564340000000000,0.578057000000000,0.585507000000000,0.581732000000000,0.574704000000000
